scenario,scenario_label,step,id,nombre,escala,initial_rank,current_rank_before_build,own_score,initial_own_score,delta_own_score_vs_G0,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit
logit,Logit (Biogeme),84,C081,SAN GREGORIO - DIEGO MEZA,Comunal,44,1,0.20327034997403853,0.2802085326805379,-0.07693818270649938,0.29723513011219044,0.23508252385757744,0.20327034997403853,0,0,0,36,1,106,246,37169,573389,868043,6945,28.153331457373696,9.311135465122547,33.417913853314296,29.80749529701059,28.153331457373696
logit,Logit (Biogeme),85,C020,LATINOAMERICA - PINTOR MURILLO - FRANCISCO TOLEDO,Comunal,79,1,0.20284648486828205,0.20178205114702175,0.001064433721260305,0.3057730249332946,0.2401276968007407,0.20284648486828205,0,0,0,32,1,106,144,37313,573389,868043,6977,28.356177942241978,9.313864130814594,33.72368687824759,30.04762299381133,28.356177942241978
logit,Logit (Biogeme),86,C032,OBISPO MANUEL UMAÑA,Comunal,52,1,0.20190305530662112,0.2588361991959208,-0.05693314388929971,0.3017723791915245,0.24491494652690077,0.20190305530662112,0,0,0,26,1,106,251,37564,573389,868043,7003,28.558080997548597,9.316444306869741,34.02545925743912,30.29253794033823,28.558080997548597
logit,Logit (Biogeme),87,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,Comunal,36,1,0.20056599825312163,0.31888156558551156,-0.11831556733238993,0.30449757128767685,0.23879598698947255,0.20056599825312163,0,0,0,31,1,106,220,37784,573389,868043,7034,28.75864699580172,9.31887924182461,34.32995682872679,30.531333927327704,28.75864699580172
logit,Logit (Biogeme),88,C048,GENERAL ARRIAGADA,Comunal,80,1,0.20019755786136345,0.20019755786136345,0,0.2517348978903142,0.22098639410553336,0.20019755786136345,0,0,0,47,1,106,148,37932,573389,868043,7081,28.95884455366308,9.321188180697467,34.58169172661711,30.75232032143324,28.95884455366308
logit,Logit (Biogeme),89,C009,EL ROSAL - SANTA ELENA,Comunal,95,1,0.19953067358892096,0.18029990435815174,0.019230769230769218,0.31426248812387036,0.2517344244742811,0.19953067358892096,0,0,0,21,1,106,169,38101,573389,868043,7102,29.158375227252,9.323374365817923,34.89595421474098,31.00405474590752,29.158375227252
logit,Logit (Biogeme),90,C082,CAUPOLICAN,Comunal,107,1,0.19910718704284489,0.16373473682739917,0.03537245021544572,0.3347012814305727,0.25830520096931164,0.19910718704284489,2416,2416,1394,13,1,106,118,38219,575805,869437,7115,29.357482414294847,9.325446833693496,35.23065549617156,31.26235994687683,29.357482414294847
logit,Logit (Biogeme),91,C011,EYZAGUIRRE,Comunal,89,1,0.19857656985049973,0.1903737656291834,0.008202804221316334,0.297330981511338,0.23617942117918228,0.19857656985049973,0,0,0,30,1,106,284,38503,575805,869437,7145,29.556058984145345,9.32741043123897,35.527986477682894,31.498539368056015,29.556058984145345
logit,Logit (Biogeme),92,C074,URETA COX,Comunal,71,1,0.1974140333635773,0.21345150143056565,-0.01603746806698836,0.2979322762816429,0.23530510222542356,0.1974140333635773,0,0,0,29,1,106,161,38664,575805,869437,7174,29.753473017508924,9.329264928101638,35.82591875396454,31.73384447028144,29.753473017508924
logit,Logit (Biogeme),93,C015,JOSE MANUEL GUZMAN,Comunal,90,1,0.19706837505228803,0.18960468177331652,0.007463693278971506,0.3207182539002636,0.25221523650424194,0.19706837505228803,2719,2719,1614,20,1,106,202,38866,578524,871051,7194,29.950541392561213,9.331023615380282,36.1466370078648,31.98605970678568,29.950541392561213
logit,Logit (Biogeme),94,C054,VICTORIA,Comunal,101,1,0.19500437415034974,0.17470758960201238,0.02029678454833736,0.30233654046708713,0.23717102103288265,0.19500437415034974,0,0,0,26,1,106,249,39115,578524,871051,7220,30.145545766711564,9.332676869619613,36.448973548331885,32.22323072781857,30.145545766711564
logit,Logit (Biogeme),95,C076,ISLA DECEPCION,Comunal,97,1,0.1941274221837394,0.17999371251977017,0.014133709663969235,0.302372152638356,0.23852189922432,0.1941274221837394,0,0,0,23,1,106,97,39212,578524,871051,7243,30.339673188895304,9.334240398057574,36.75134570097024,32.461752627042884,30.339673188895304
logit,Logit (Biogeme),96,C069,LOS OLMOS,Comunal,84,1,0.19390455819420666,0.19390455819420666,0,0.2594151168255869,0.224104102084041,0.19390455819420666,13970,0,0,40,0,107,167,39379,592494,871051,7283,30.53357774708951,9.335724044845842,37.01076081779583,32.685856729126925,30.53357774708951
logit,Logit (Biogeme),97,C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,98,1,0.1924469448966424,0.17888675002243204,0.013560194874210368,0.26251242714878403,0.23635281892933974,0.1924469448966424,0,0,0,27,1,107,162,39541,592494,871051,7310,30.72602469198615,9.337122914112499,37.27327324494461,32.922209548056266,30.72602469198615
logit,Logit (Biogeme),98,C037,SAN ALFONSO,Comunal,86,1,0.19201768382824808,0.19201768382824808,0,0.3032697592490899,0.24289974460612965,0.19201768382824808,0,0,0,19,1,107,201,39742,592494,871051,7329,30.918042375814398,9.338448875690485,37.5765430041937,33.16510929266239,30.918042375814398
logit,Logit (Biogeme),99,C039,TUPUNGATO,Comunal,115,1,0.1916789136756188,0.14683077288651858,0.04484814078910021,0.2987598900632478,0.23637073038528345,0.1916789136756188,0,0,0,21,1,107,63,39805,592494,871051,7350,31.109721289490018,9.339706316808865,37.87530289425695,33.401480023047675,31.109721289490018
logit,Logit (Biogeme),100,C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,106,1,0.19022359496629623,0.1639294070953937,0.02629418787090254,0.29728090611642544,0.23462434793409642,0.19022359496629623,0,0,0,21,1,107,90,39895,592494,871051,7371,31.299944884456313,9.340891816127176,38.172583800373374,33.63610437098177,31.299944884456313
logit,Logit (Biogeme),101,C019,LAS HIJUELAS SUR - LIBERTADOR BERNARDO OHIGGINS,Comunal,114,1,0.1889231744683138,0.14714790065052327,0.04177527381779053,0.30542874072534937,0.2413099316948038,0.1889231744683138,0,0,0,15,1,107,137,40032,592494,871051,7386,31.488868058924627,9.342010341302014,38.47801254109872,33.87741430267657,31.488868058924627
logit,Logit (Biogeme),102,C071,BARROS ARANA,Comunal,105,1,0.18754843152988374,0.16451746479014384,0.023030966739739894,0.30014490645277153,0.23681072969954797,0.18754843152988374,0,0,0,17,1,107,177,40209,592494,871051,7403,31.67641649045451,9.34306520797266,38.77815744755149,34.11422503237612,31.67641649045451
logit,Logit (Biogeme),103,C008,EL CERRO,Comunal,110,1,0.18726473155405718,0.1529399104401457,0.03432482111391147,0.29468858717694635,0.22875200617178887,0.18726473155405718,0,0,0,22,1,107,206,40415,592494,871051,7425,31.863681222008566,9.344065815422042,39.07284603472844,34.34297703854791,31.863681222008566
logit,Logit (Biogeme),104,C072,COVADONGA,Comunal,116,1,0.18588992567122067,0.14198578441090953,0.04390414126031114,0.2969544233648419,0.2359084038594041,0.18588992567122067,0,0,0,15,1,107,143,40558,592494,871051,7440,32.049571147679785,9.345009413827922,39.36980045809329,34.57888544240731,32.049571147679785
logit,Logit (Biogeme),105,C065,NUEVA SAN MARTIN,Comunal,88,1,0.18514811292429473,0.19122996779584284,-0.006081854871548109,0.29384044783423063,0.23357648258015803,0.18514811292429473,0,0,0,16,1,107,179,40737,592494,871051,7456,32.23471926060408,9.345902255063924,39.663640905927515,34.81246192498747,32.23471926060408
logit,Logit (Biogeme),106,C055,ARTURO PRAT,Comunal,121,1,0.18429129698464783,0.13183620483021238,0.052455092154435445,0.2993094469543447,0.23644973902449742,0.18429129698464783,0,0,0,13,1,107,101,40838,592494,871051,7469,32.41901055758873,9.34674652899924,39.96295035288186,35.04891166401197,32.41901055758873
logit,Logit (Biogeme),107,C027,LOS PRESIDENTES,Comunal,93,1,0.1840582588770943,0.18299382515583398,0.001064433721260305,0.2906929154863296,0.23024154220783521,0.1840582588770943,0,0,0,18,1,107,254,41092,592494,871051,7487,32.60306881646582,9.347547575024949,40.253643268368194,35.2791532062198,32.60306881646582
logit,Logit (Biogeme),108,C042,PRINCIPE DE GALES,Comunal,94,1,0.1824105801875916,0.1824105801875916,0,0.3015275299366899,0.2384160652407623,0.1824105801875916,0,0,0,11,1,107,190,41282,592494,871051,7498,32.785479396653415,9.348301756378385,40.555170798304886,35.517569271460566,32.785479396653415
logit,Logit (Biogeme),109,C044,LOS CERRILLOS,Comunal,61,1,0.18124804277391354,0.2313834810950989,-0.05013543832118536,0.2935065738147714,0.23316147230613996,0.18124804277391354,0,0,0,12,1,107,196,41478,592494,871051,7510,32.96672743942733,9.34901366244964,40.84867737211966,35.75073074376671,32.96672743942733
logit,Logit (Biogeme),110,C077,RICARDO VIAL,Comunal,111,1,0.1810939403958066,0.1503326114866315,0.0307613289091751,0.29742450792650815,0.2351228049290671,0.1810939403958066,0,0,0,10,1,107,54,41532,592494,871051,7520,33.147821379823135,9.34968939819817,41.14610188004617,35.98585354869578,33.147821379823135
logit,Logit (Biogeme),111,C031,NECOCHEA,Comunal,109,1,0.17983804646587245,0.15780159348001108,0.022036452985861377,0.29460602459560964,0.2330898759385268,0.17983804646587245,0,0,0,10,1,107,56,41588,592494,871051,7530,33.32765942628901,9.350326895216806,41.440707904641776,36.218943424634304,33.32765942628901
logit,Logit (Biogeme),112,C012,GABRIELA ORIENTE,Comunal,99,1,0.17894456942410833,0.17690033815567452,0.0020442312684338104,0.2504161476776965,0.22364634166828282,0.17894456942410833,0,0,0,22,1,107,134,41722,592494,871051,7552,33.50660399571312,9.350929508513401,41.69112405231947,36.44258976630259,33.50660399571312
logit,Logit (Biogeme),113,C079,LAS AMERICAS,Comunal,113,1,0.17686303045263937,0.14744018350384308,0.029422846948796294,0.2935581354089318,0.23205085820621543,0.17686303045263937,0,0,0,8,1,107,137,41859,592494,871051,7560,33.68346702616576,9.351495331848868,41.9846821877284,36.674640624508804,33.68346702616576
logit,Logit (Biogeme),114,C013,HEROES DE LA CONCEPCION,Comunal,102,1,0.1743374965448725,0.1743374965448725,0,0.29161502323158384,0.23046310192603195,0.1743374965448725,0,0,0,6,1,107,87,41946,592494,871051,7566,33.85780452271063,9.35202518827145,42.27629721095999,36.90510372643484,33.85780452271063
logit,Logit (Biogeme),115,C036,RIO REFUGIO - SALAR SURIRE,Comunal,112,1,0.17420662517757746,0.14908897852462838,0.025117646652949077,0.29322394331653584,0.23328647070480674,0.17420662517757746,0,0,0,3,1,107,45,41991,592494,871051,7569,34.032011147888205,9.352528174008793,42.56952115427652,37.13839019713964,34.032011147888205
logit,Logit (Biogeme),116,C087,SALVADOR GUTIERREZ,Comunal,75,1,0.1649146121364474,0.21039752826780417,-0.04548291613135677,0.24225656888983763,0.21188682900489206,0.1649146121364474,0,0,0,14,1,107,81,42072,592494,871051,7583,34.196925760024655,9.35298052312476,42.81177772316636,37.35027702614453,34.196925760024655
logit,Logit (Biogeme),117,C041,VISTA HERMOSA,Comunal,59,1,0.16183409678560015,0.235583832755771,-0.07374973597017084,0.23729046079619398,0.20850472190267128,0.16183409678560015,0,0,0,13,1,107,114,42186,592494,871051,7596,34.35875985681025,9.353402227631006,43.049068183962554,37.5587817480472,34.35875985681025
logit,Logit (Biogeme),118,C045,PORTO ALEGRE,Comunal,117,1,0.15458258705732308,0.14048938720715112,0.014093199850171961,0.21264190235657252,0.1809483240440151,0.15458258705732308,400,400,200,22,2,106,125,42311,592894,871251,7618,34.51334244386757,9.353784895845566,43.26171008631913,37.73973007209122,34.51334244386757
logit,Logit (Biogeme),119,C017,LA PARINACOTA,Comunal,104,1,0.15053615867438333,0.165128579848105,-0.01459242117372167,0.2279533954363316,0.20253116297474266,0.15053615867438333,2096,0,0,6,1,106,465,42776,594990,871251,7624,34.663878602541956,9.35413891458697,43.48966348175546,37.94226123506596,34.663878602541956
logit,Logit (Biogeme),120,C018,LA PRIMAVERA,Comunal,119,1,0.13789709435686878,0.13788652654852657,0.000010567808342215601,0.18729403797436894,0.1473790647396736,0.13789709435686878,21,21,11,34,1,106,183,42959,595011,871262,7658,34.80177569689882,9.354446995040243,43.676957519729825,38.08964029980564,34.80177569689882
logit,Logit (Biogeme),121,C016,JUANITA,Comunal,123,1,0.1970299347953354,0.12160360526517436,0.07542632953016104,0.29883204783684036,0.2358376554167095,0.1970299347953354,0,0,0,28,1,106,123,43082,595011,871262,7686,34.99880563169416,9.354865176571247,43.975789567566665,38.32547795522235,34.99880563169416
logit,Logit (Biogeme),122,C021,LAUTARO,Comunal,120,1,0.13607709180333663,0.13541619523974366,0.000660896563592972,0.2358503091324281,0.16412086426345612,0.13607709180333663,258,258,129,16,1,106,342,43424,595269,871391,7702,35.1348827234975,9.355139549499969,44.211639876699095,38.489598819485806,35.1348827234975
logit,Logit (Biogeme),123,C073,LOS MORROS,Comunal,122,1,0.12911338868955238,0.12911338868955238,0,0.16537203853610075,0.1655175086873455,0.12911338868955238,4670,0,0,17,0,107,335,43759,599939,871391,7719,35.26399611218705,9.355386864879922,44.377011915235194,38.65511632817315,35.26399611218705
logit,Logit (Biogeme),124,C025,LOS DURAZNOS,Comunal,124,1,0.10593957082677434,0.10581804103083872,0.00012152979593561819,0.17779517513220938,0.14082523619954412,0.10593957082677434,238,238,119,2,1,107,128,43887,600177,871510,7721,35.36993568301383,9.355579644739572,44.554807090367404,38.7959415643727,35.36993568301383
