scenario,scenario_label,method,step,id,nombre,own_score,lookahead_value,next_best_id,next_best_score,evaluated_first_choices,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,demanda_habilitada,ciclistas_inducidos,componentes_red,costo_mclp,cum_cost_mclp,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit,cum_population,cum_demand,cum_cyclists
balanceado,Balanceado,depth2,87,C057,PADRE VICENTE IRARRAZABAL - MANUEL CHACON,0.23879598698947255,0.4653917912525765,C076,0.23852189922432,3,0.30449757128767685,0.23879598698947255,0.20056599825312163,0,0,31,106,220,36759,31.191881701792262,9.696642409568419,34.85802103261998,31.191881701792262,29.077408230414107,576997,869308,6885
balanceado,Balanceado,depth2,88,C076,ISLA DECEPCION,0.23852189922432,0.46501716120304415,C042,0.2384160652407623,3,0.302372152638356,0.23852189922432,0.1941274221837394,0,0,23,106,97,36856,31.430403601016582,9.699393354640028,35.160393185258336,31.430403601016582,29.271535652597848,576997,869308,6908
balanceado,Balanceado,depth2,89,C042,PRINCIPE DE GALES,0.2384160652407623,0.46429237412861935,C084,0.23776453567142844,3,0.3015275299366899,0.2384160652407623,0.1824105801875916,0,0,11,106,190,37046,31.668819666257345,9.702005592873538,35.46192071519503,31.668819666257345,29.45394623278544,576997,869308,6919
balanceado,Balanceado,depth2,90,C084,EL PINO - UNO SUR,0.23776453567142844,0.4633466621953862,C054,0.2374548700252187,3,0.30124232035692217,0.23776453567142844,0.2060907665108521,0,0,37,106,166,37212,31.906584201928773,9.704480437551162,35.76316303555195,31.906584201928773,29.660036999296292,576997,869308,6956
balanceado,Balanceado,depth2,91,C054,VICTORIA,0.2374548700252187,0.46242506323978927,C071,0.23681072969954797,3,0.30272206671040924,0.2374548700252187,0.19606880787161002,0,0,27,106,249,37461,32.14403907195399,9.706828477908056,36.06588510226236,32.14403907195399,29.856105807167904,576997,869308,6983
balanceado,Balanceado,depth2,92,C071,BARROS ARANA,0.23681072969954797,0.4614508363624904,C011,0.23646327017151836,3,0.30014490645277153,0.23681072969954797,0.18754843152988374,0,0,17,106,177,37638,32.38084980165354,9.709053065227364,36.36603000871513,32.38084980165354,30.043654238697787,576997,869308,7000
balanceado,Balanceado,depth2,93,C011,EYZAGUIRRE,0.23646327017151836,0.4610154640375376,C039,0.23637073038528345,3,0.2977165077546602,0.23646327017151836,0.19964100357176,0,0,31,106,284,37922,32.61731307182506,9.711163322365309,36.663746516469786,32.61731307182506,30.243295242269546,576997,869308,7031
balanceado,Balanceado,depth2,94,C039,TUPUNGATO,0.23637073038528345,0.4607283259158367,C055,0.23616589003216132,3,0.2987598900632478,0.23637073038528345,0.1916789136756188,0,0,21,106,63,37985,32.85368380221034,9.713167282090653,36.96250640653303,32.85368380221034,30.434974155945167,576997,869308,7052
balanceado,Balanceado,depth2,95,C055,ARTURO PRAT,0.23616589003216132,0.4605485302413145,C072,0.23619225285174017,3,0.2989239207110226,0.23616589003216132,0.18322686326338752,0,0,12,106,101,38086,33.0898496922425,9.715069394017902,37.26143032724406,33.0898496922425,30.618201019208556,576997,869308,7064
balanceado,Balanceado,depth2,96,C072,COVADONGA,0.23619225285174017,0.4595589175343539,C077,0.2351228049290671,3,0.29733994960816396,0.23619225285174017,0.18695435939248095,0,0,16,106,143,38229,33.32604194509424,9.716876602062008,37.55877027685222,33.32604194509424,30.805155378601036,576997,869308,7080
balanceado,Balanceado,depth2,97,C081,SAN GREGORIO - DIEGO MEZA,0.23508252385757744,0.4586223709717298,C074,0.23530510222542356,3,0.29723513011219044,0.23508252385757744,0.20327034997403853,0,0,36,106,246,38475,33.56112446895182,9.718585383242862,37.856005406964414,33.56112446895182,31.008425728575073,576997,869308,7116
balanceado,Balanceado,depth2,98,C074,URETA COX,0.23530510222542356,0.4586717669080373,C077,0.2351228049290671,3,0.2979322762816429,0.23530510222542356,0.1974140333635773,0,0,29,106,161,38636,33.79642957117724,9.720210262360425,38.153937683246056,33.79642957117724,31.205839761938652,576997,869308,7145
balanceado,Balanceado,depth2,99,C077,RICARDO VIAL,0.2351228049290671,0.4583025697819495,C064,0.23492606826619203,3,0.29742450792650815,0.2351228049290671,0.1810939403958066,0,0,10,106,54,38690,34.03155237610631,9.721752701625743,38.451362191172564,34.03155237610631,31.38693370233446,576997,869308,7155
balanceado,Balanceado,depth2,100,C064,SILVA CARVALLO - SANTA ELENA,0.23492606826619203,0.45782203753502654,C049,0.2346273360724574,3,0.29671303455212084,0.23492606826619203,0.21469860534352989,0,0,51,106,545,39235,34.2664784443725,9.723216792838151,38.74807522572468,34.2664784443725,31.60163230767799,576997,869308,7206
balanceado,Balanceado,depth2,101,C049,FEDERICO ERRÁZURIZ (EX SERRANO),0.2346273360724574,0.457520466609849,C038,0.23462434793409642,3,0.3129192029446283,0.2346273360724574,0.21968226089887613,1527,1747,57,106,332,39567,34.50110578044496,9.724605910837257,39.06099442866931,34.50110578044496,31.821314568576863,578524,871055,7263
balanceado,Balanceado,depth2,102,C038,TALCAHUANO - SANTA INES - LOS EDILES,0.23462434793409642,0.45652200638524654,C065,0.23357648258015803,3,0.29728090611642544,0.23462434793409642,0.19022359496629623,0,0,21,106,90,39657,34.73573012837905,9.725925556129615,39.35827533478574,34.73573012837905,32.01153816354316,578524,871055,7284
balanceado,Balanceado,depth2,103,C065,NUEVA SAN MARTIN,0.23357648258015803,0.4551986297497244,C036,0.23328647070480674,3,0.29384044783423063,0.23357648258015803,0.18514811292429473,0,0,16,106,179,39836,34.96930661095921,9.72717362012186,39.652115782619966,34.96930661095921,32.19668627646745,578524,871055,7300
balanceado,Balanceado,depth2,104,C036,RIO REFUGIO - SALAR SURIRE,0.23328647070480674,0.4547898693956397,C044,0.23316147230613996,3,0.29322394331653584,0.23328647070480674,0.17420662517757746,0,0,3,106,45,39881,35.20259308166401,9.728357808781228,39.9453397259365,35.20259308166401,32.37089290164503,578524,871055,7303
balanceado,Balanceado,depth2,105,C044,LOS CERRILLOS,0.23316147230613996,0.45459685444774045,C031,0.2330898759385268,3,0.2935065738147714,0.23316147230613996,0.18124804277391354,0,0,12,106,196,40077,35.435754553970156,9.729482185226841,40.23884629975127,35.435754553970156,32.552140944418944,578524,871055,7315
balanceado,Balanceado,depth2,106,C031,NECOCHEA,0.2330898759385268,0.45353819123443145,C079,0.23205085820621543,3,0.29460602459560964,0.2330898759385268,0.17983804646587245,0,0,10,106,56,40133,35.66884442990868,9.73055001485342,40.53345232434688,35.66884442990868,32.73197899088482,578524,871055,7325
balanceado,Balanceado,depth2,107,C079,LAS AMERICAS,0.23205085820621543,0.4509908050359458,C013,0.23046310192603195,3,0.2935581354089318,0.23205085820621543,0.17686303045263937,0,0,8,106,137,40270,35.900895288114896,9.731559931055292,40.82701045975581,35.900895288114896,32.908842021337456,578524,871055,7333
balanceado,Balanceado,depth2,108,C027,LOS PRESIDENTES,0.2299576932154991,0.4494050033224656,C004,0.23099716853364896,3,0.2903073892430075,0.2299576932154991,0.18299382515583398,0,0,17,106,254,40524,36.13085298133039,9.732510697201226,41.117317848998816,36.13085298133039,33.09183584649329,578524,871055,7350
balanceado,Balanceado,depth2,109,C004,CONSISTORIAL,0.23099716853364896,0.4499371153633793,C013,0.23046310192603195,3,0.29208830251694473,0.23099716853364896,0.21188980330124726,0,0,51,106,563,41087,36.36185014986404,9.733418007891068,41.40940615151576,36.36185014986404,33.303725649794536,578524,871055,7401
balanceado,Balanceado,depth2,110,C069,LOS OLMOS,0.224104102084041,0.4486392800669137,C002,0.23635281892933974,3,0.2594151168255869,0.224104102084041,0.19390455819420666,13970,0,40,107,167,41254,36.58595425194808,9.734254232189018,41.66882126834135,36.58595425194808,33.49763020798874,592494,871055,7441
balanceado,Balanceado,depth2,111,C002,CAPITAN IGNACIO CARRERA PINTO,0.23635281892933974,0.4552927657590701,C013,0.23046310192603195,3,0.26251242714878403,0.23635281892933974,0.1924469448966424,0,0,27,107,162,41416,36.82230707087742,9.735092065007908,41.93133369549013,36.82230707087742,33.69007715288539,592494,871055,7468
balanceado,Balanceado,depth2,112,C013,HEROES DE LA CONCEPCION,0.23046310192603195,0.44777750778923137,C008,0.22875200617178887,3,0.29161502323158384,0.23046310192603195,0.1743374965448725,0,0,6,107,87,41503,37.052770172803456,9.735868171989203,42.22294871872172,37.052770172803456,33.86441464943026,592494,871055,7474
balanceado,Balanceado,depth2,113,C008,EL CERRO,0.22875200617178887,0.4412160307566575,C012,0.22364634166828282,3,0.29468858717694635,0.22875200617178887,0.18726473155405718,0,0,22,107,206,41709,37.281522178975244,9.73659999945363,42.51763730589867,37.281522178975244,34.05167938098432,592494,871055,7496
balanceado,Balanceado,depth2,114,C012,GABRIELA ORIENTE,0.22364634166828282,0.4335834160685395,C048,0.22098639410553336,3,0.2504161476776965,0.22364634166828282,0.17894456942410833,0,0,22,107,134,41843,37.50516852064353,9.737279718119252,42.768053453576364,37.50516852064353,34.23062395040843,592494,871055,7518
balanceado,Balanceado,depth2,115,C048,GENERAL ARRIAGADA,0.22098639410553336,0.4222788816601808,C087,0.21188682900489206,3,0.2517348978903142,0.22098639410553336,0.20019755786136345,0,0,47,107,148,41991,37.72615491474906,9.737917770801053,43.01978835146668,37.72615491474906,34.430821508269794,592494,871055,7565
balanceado,Balanceado,depth2,116,C087,SALVADOR GUTIERREZ,0.21188682900489206,0.40996631481242973,C041,0.20850472190267128,3,0.24225656888983763,0.21188682900489206,0.1649146121364474,0,0,14,107,81,42072,37.93804174375395,9.738498961385343,43.262044920356516,37.93804174375395,34.595736120406244,592494,871055,7579
balanceado,Balanceado,depth2,117,C041,VISTA HERMOSA,0.20850472190267128,0.4009093267286768,C017,0.20253116297474266,3,0.23729046079619398,0.20850472190267128,0.16183409678560015,0,0,13,107,114,42186,38.14654646565662,9.739042279403897,43.49933538115271,38.14654646565662,34.75757021719184,592494,871055,7592
balanceado,Balanceado,depth2,118,C021,LAUTARO,0.17231377545787946,0.3985468022803762,C045,0.23814002823420713,3,0.24315278721380412,0.17231377545787946,0.1418302302723492,658,329,16,107,342,42528,38.3188602411145,9.739468841062967,43.74248816836651,38.3188602411145,34.89940044746419,593152,871384,7608
balanceado,Balanceado,depth2,119,C045,PORTO ALEGRE,0.23814002823420713,0.4305446330602126,C017,0.20253116297474266,3,0.26130957352892786,0.23814002823420713,0.19370124346010537,0,0,22,106,125,42653,38.557000269348706,9.740028879487065,44.00379774189544,38.557000269348706,35.09310169092429,593152,871384,7630
balanceado,Balanceado,depth2,120,C018,LA PRIMAVERA,0.1473790647396736,0.37142483738554766,C016,0.2358376554167095,3,0.18729403797436894,0.1473790647396736,0.13789709435686878,21,11,34,106,183,42836,38.70437933408838,9.740358143923562,44.19109177986981,38.70437933408838,35.23099878528116,593173,871395,7664
balanceado,Balanceado,depth2,121,C016,JUANITA,0.2358376554167095,0.42824226024271506,C017,0.20253116297474266,3,0.29883204783684036,0.2358376554167095,0.1970299347953354,0,0,28,106,123,42959,38.94021698950509,9.740858691984508,44.48992382770665,38.94021698950509,35.4280287200765,593173,871395,7692
balanceado,Balanceado,depth2,122,C017,LA PARINACOTA,0.20253116297474266,0.35977279622772085,C073,0.1655175086873455,3,0.2279533954363316,0.20253116297474266,0.15053615867438333,2096,0,6,106,465,43424,39.14274815247983,9.741267056593173,44.71787722314298,39.14274815247983,35.57856487875088,595269,871395,7698
balanceado,Balanceado,depth2,123,C073,LOS MORROS,0.1655175086873455,0.2993014830769124,C025,0.14082523619954412,2,0.16537203853610075,0.1655175086873455,0.12911338868955238,4670,0,17,107,335,43759,39.30826566116718,9.741584103693906,44.883249261679076,39.30826566116718,35.707678267440436,599939,871395,7715
balanceado,Balanceado,depth2,124,C025,LOS DURAZNOS,0.14082523619954412,0.14082523619954412,,0,1,0.17779517513220938,0.14082523619954412,0.10593957082677434,238,119,2,107,128,43887,39.44909089736672,9.74184036553316,45.06104443681129,39.44909089736672,35.81361783826721,600177,871514,7717
