scenario,scenario_label,method,step,id,nombre,own_score,lookahead_value,next_best_id,next_best_score,evaluated_first_choices,score_eval_rmc,score_eval_balanceado,score_eval_logit,poblacion_marginal,demanda_habilitada,ciclistas_inducidos,componentes_red,costo_mclp,cum_cost_mclp,cum_own_score,cum_own_score_discounted,cum_eval_rmc,cum_eval_balanceado,cum_eval_logit,cum_population,cum_demand,cum_cyclists
ponderacion_rmc,RMC,depth2,86,C076,ISLA DECEPCION,0.302372152638356,0.5890559128703042,C032,0.3017723791915245,3,0.302372152638356,0.23852189922432,0.1941274221837394,0,0,23,107,97,36783,34.61789253547668,10.148384528985822,34.61789253547668,30.734567711475183,28.790196461772812,573507,862379,6923
ponderacion_rmc,RMC,depth2,87,C032,OBISPO MANUEL UMAÑA,0.3017723791915245,0.5882235326313798,C042,0.3015275299366899,3,0.3017723791915245,0.24491494652690077,0.20190305530662112,0,0,26,107,251,37034,34.9196649146682,10.152048141566754,34.9196649146682,30.979482658002084,28.99209951707943,573507,862379,6949
ponderacion_rmc,RMC,depth2,88,C042,PRINCIPE DE GALES,0.3015275299366899,0.587707734275766,C084,0.30124232035692217,3,0.3015275299366899,0.2384160652407623,0.1824105801875916,0,0,11,107,190,37224,35.221192444604895,10.155525749598265,35.221192444604895,31.217898723242847,29.174510097267024,573507,862379,6960
ponderacion_rmc,RMC,depth2,89,C084,EL PINO - UNO SUR,0.30124232035692217,0.5863799814870552,C071,0.30014490645277153,3,0.30124232035692217,0.23776453567142844,0.2060907665108521,0,0,37,107,166,37390,35.522434764961815,10.158826352290424,35.522434764961815,31.455663258914274,29.380600863777875,573507,862379,6997
ponderacion_rmc,RMC,depth2,90,C071,BARROS ARANA,0.30014490645277153,0.583966802012857,C039,0.2987598900632478,3,0.30014490645277153,0.23681072969954797,0.18754843152988374,0,0,17,107,177,37567,35.82257967141459,10.161950502080689,35.82257967141459,31.692473988613823,29.56814929530776,573507,862379,7014
ponderacion_rmc,RMC,depth2,91,C039,TUPUNGATO,0.2987598900632478,0.5823713648075632,C055,0.2985383944677004,3,0.2987598900632478,0.23637073038528345,0.1916789136756188,0,0,21,107,63,37630,36.12133956147783,10.164904748834251,36.12133956147783,31.928844718999105,29.75982820898338,573507,862379,7035
ponderacion_rmc,RMC,depth2,92,C055,ARTURO PRAT,0.2985383944677004,0.5817353267657837,C011,0.2981020339979823,3,0.2985383944677004,0.23588204103982524,0.18216242954212725,0,0,11,107,101,37731,36.41987795594553,10.167709202532368,36.41987795594553,32.16472676003893,29.941990638525507,573507,862379,7046
ponderacion_rmc,RMC,depth2,93,C011,EYZAGUIRRE,0.2981020339979823,0.580655316528165,C077,0.29742450792650815,3,0.2981020339979823,0.2367471191638544,0.2007054372930203,0,0,32,107,284,38015,36.717979989943515,10.170369539356027,36.717979989943515,32.40147387920278,30.142696075818527,573507,862379,7078
ponderacion_rmc,RMC,depth2,94,C077,RICARDO VIAL,0.29742450792650815,0.5798974600542639,C072,0.29733994960816396,3,0.29742450792650815,0.2351228049290671,0.1810939403958066,0,0,10,107,54,38069,37.01540449787002,10.172891115247609,37.01540449787002,32.63659668413185,30.323790016214335,573507,862379,7088
ponderacion_rmc,RMC,depth2,95,C081,SAN GREGORIO - DIEGO MEZA,0.29723513011219044,0.5802707925797512,C074,0.2979322762816429,3,0.29723513011219044,0.23508252385757744,0.20327034997403853,0,0,36,107,246,38315,37.312639627982215,10.175285087070156,37.312639627982215,32.87167920798943,30.527060366188373,573507,862379,7124
ponderacion_rmc,RMC,depth2,96,C074,URETA COX,0.2979322762816429,0.5804052284093987,C072,0.29733994960816396,3,0.2979322762816429,0.23530510222542356,0.1974140333635773,0,0,29,107,161,38476,37.61057190426386,10.177564694465378,37.61057190426386,33.106984310214855,30.72447439955195,573507,862379,7153
ponderacion_rmc,RMC,depth2,97,C072,COVADONGA,0.29733994960816396,0.579756810418768,C038,0.29728090611642544,3,0.29733994960816396,0.23619225285174017,0.18695435939248095,0,0,16,107,143,38619,37.90791185387202,10.179726015953124,37.90791185387202,33.34317656306659,30.91142875894443,573507,862379,7169
ponderacion_rmc,RMC,depth2,98,C038,TALCAHUANO - SANTA INES - LOS EDILES,0.29728090611642544,0.5791582889409402,C064,0.29671303455212084,3,0.29728090611642544,0.23462434793409642,0.19022359496629623,0,0,21,107,90,38709,38.20519275998845,10.181778863646734,38.20519275998845,33.577800911000686,31.101652353910726,573507,862379,7190
ponderacion_rmc,RMC,depth2,99,C064,SILVA CARVALLO - SANTA ELENA,0.29671303455212084,0.5766671923702198,C008,0.29468858717694635,3,0.29671303455212084,0.23492606826619203,0.21469860534352989,0,0,51,107,545,39254,38.50190579454057,10.183725343636894,38.50190579454057,33.81272697926688,31.316350959254255,573507,862379,7241
ponderacion_rmc,RMC,depth2,100,C008,EL CERRO,0.29468858717694635,0.5745643105427756,C031,0.29460602459560964,3,0.29468858717694635,0.22875200617178887,0.18726473155405718,0,0,22,107,206,39460,38.79659438171752,10.185561882996137,38.79659438171752,34.041478985438665,31.50361569080831,573507,862379,7263
ponderacion_rmc,RMC,depth2,101,C031,NECOCHEA,0.29460602459560964,0.5737544500381287,C065,0.29384044783423063,3,0.29460602459560964,0.2330898759385268,0.17983804646587245,0,0,10,107,56,39516,39.09120040631313,10.18730610657324,39.09120040631313,34.27456886137719,31.68345373727418,573507,862379,7273
ponderacion_rmc,RMC,depth2,102,C079,LAS AMERICAS,0.2935581354089318,0.5727556304641206,C044,0.2938921000580936,3,0.2935581354089318,0.23205085820621543,0.17686303045263937,0,0,8,107,137,39653,39.38475854172206,10.188957225115868,39.38475854172206,34.506619719583405,31.86031676772682,573507,862379,7281
ponderacion_rmc,RMC,depth2,103,C044,LOS CERRILLOS,0.2938921000580936,0.5730405255006127,C065,0.29384044783423063,3,0.2938921000580936,0.23344532129847606,0.18231247649517385,0,0,13,107,196,39849,39.67865064178015,10.1905275721972,39.67865064178015,34.74006504088188,32.042629244222,573507,862379,7294
ponderacion_rmc,RMC,depth2,104,C065,NUEVA SAN MARTIN,0.29384044783423063,0.5724031939849397,C036,0.29322394331653584,3,0.29384044783423063,0.23357648258015803,0.18514811292429473,0,0,16,107,179,40028,39.97249108961438,10.192019139731903,39.97249108961438,34.973641523462035,32.227777357146294,573507,862379,7310
ponderacion_rmc,RMC,depth2,105,C036,RIO REFUGIO - SALAR SURIRE,0.29322394331653584,0.5702582153865405,C013,0.29161502323158384,3,0.29322394331653584,0.23328647070480674,0.17420662517757746,0,0,3,107,45,40073,40.26571503293091,10.19343315591517,40.26571503293091,35.20692799416684,32.40198398232387,573507,862379,7313
ponderacion_rmc,RMC,depth2,106,C013,HEROES DE LA CONCEPCION,0.29161502323158384,0.5683664107603692,C004,0.29131725003030046,3,0.29161502323158384,0.23046310192603195,0.1743374965448725,0,0,6,107,87,40160,40.5573300561625,10.194769100516405,40.5573300561625,35.437391096092874,32.57632147886874,573507,862379,7319
ponderacion_rmc,RMC,depth2,107,C027,LOS PRESIDENTES,0.2903073892430075,0.5677912766341049,C004,0.29208830251694473,3,0.2903073892430075,0.2299576932154991,0.18299382515583398,0,0,17,107,254,40414,40.8476374454055,10.19603255689052,40.8476374454055,35.66734878930837,32.759315304024575,573507,862379,7336
ponderacion_rmc,RMC,depth2,108,C004,CONSISTORIAL,0.29208830251694473,0.5628551006393161,C010,0.2850176822340751,3,0.29208830251694473,0.23099716853364896,0.21188980330124726,0,0,51,107,563,40977,41.13972574792245,10.197240203678819,41.13972574792245,35.89834595784202,32.97120510732582,573507,862379,7387
ponderacion_rmc,RMC,depth2,109,C010,ESQ BLANCA - ALBERTO LLONA,0.2850176822340751,0.5452249982911939,C085,0.2739024379548618,3,0.2850176822340751,0.289155622946105,0.21068917433606701,0,3562,5,106,49,41026,41.424743430156525,10.19835969614501,41.424743430156525,36.18750158078812,33.18189428166189,573507,865941,7392
ponderacion_rmc,RMC,depth2,110,C085,LOS LIBERTADORES,0.2739024379548618,0.5292632892384703,C050,0.26880089608800906,3,0.2739024379548618,0.3000498458651636,0.21916155934498968,5017,2992,8,106,177,41203,41.698645868111385,10.19938173845372,41.698645868111385,36.48755142665328,33.40105584100688,578524,868933,7400
ponderacion_rmc,RMC,depth2,111,C050,MAR DE DRAKE,0.26880089608800906,0.5152452570723166,C069,0.2594151168255869,3,0.26880089608800906,0.24724865482953312,0.20665351263928491,0,2120,32,106,177,41380,41.967446764199394,10.20033459449965,41.967446764199394,36.73480008148282,33.607709353646165,578524,871053,7432
ponderacion_rmc,RMC,depth2,112,C069,LOS OLMOS,0.2594151168255869,0.5088019226169317,C002,0.26251242714878403,3,0.2594151168255869,0.224104102084041,0.19390455819420666,13970,0,40,107,167,41547,42.22686188102498,10.201208200215875,42.22686188102498,36.95890418356686,33.80161391184037,592494,871053,7472
ponderacion_rmc,RMC,depth2,113,C002,CAPITAN IGNACIO CARRERA PINTO,0.26251242714878403,0.5016605801445826,C048,0.2517348978903142,3,0.26251242714878403,0.23635281892933974,0.1924469448966424,0,0,27,107,162,41709,42.489374308173765,10.202048034616263,42.489374308173765,37.1952570024962,33.994060856737015,592494,871053,7499
ponderacion_rmc,RMC,depth2,114,C021,LAUTARO,0.24315278721380412,0.49139688206628557,C045,0.26130957352892786,3,0.24315278721380412,0.17231377545787946,0.1418302302723492,658,329,16,107,342,42051,42.73252709538757,10.202787038379235,42.73252709538757,37.36757077795408,34.13589108700936,593152,871382,7515
ponderacion_rmc,RMC,depth2,115,C045,PORTO ALEGRE,0.26130957352892786,0.5004577265247263,C048,0.2517348978903142,3,0.26130957352892786,0.23814002823420713,0.19370124346010537,0,0,22,106,125,42176,42.993836668916494,10.203541515933589,42.993836668916494,37.605710806188284,34.32959233046947,593152,871382,7537
ponderacion_rmc,RMC,depth2,116,C048,GENERAL ARRIAGADA,0.2517348978903142,0.4896302381841259,C012,0.2504161476776965,3,0.2517348978903142,0.22098639410553336,0.20019755786136345,0,0,47,106,148,42324,43.24557156680681,10.204232006952207,43.24557156680681,37.826697200293815,34.52978988833083,593152,871382,7584
ponderacion_rmc,RMC,depth2,117,C012,GABRIELA ORIENTE,0.2504161476776965,0.48055988812304223,C087,0.24225656888983763,3,0.2504161476776965,0.22364634166828282,0.17894456942410833,0,0,22,106,134,42458,43.49598771448451,10.204884537043268,43.49598771448451,38.0503435419621,34.70873445775494,593152,871382,7606
ponderacion_rmc,RMC,depth2,118,C087,SALVADOR GUTIERREZ,0.24225656888983763,0.4676825066462219,C041,0.23729046079619398,3,0.24225656888983763,0.21188682900489206,0.1649146121364474,0,0,14,106,81,42539,43.73824428337434,10.205484241644202,43.73824428337434,38.26223037096699,34.87364906989139,593152,871382,7620
ponderacion_rmc,RMC,depth2,119,C018,LA PRIMAVERA,0.18729403797436894,0.47118448341936725,C016,0.29883204783684036,3,0.18729403797436894,0.1473790647396736,0.13789709435686878,21,11,34,106,183,42722,43.92553832134871,10.205924704587991,43.92553832134871,38.40960943570666,35.01154616424826,593173,871393,7654
ponderacion_rmc,RMC,depth2,120,C016,JUANITA,0.29883204783684036,0.5242579855932247,C041,0.23729046079619398,3,0.29883204783684036,0.2358376554167095,0.1970299347953354,0,0,28,106,123,42845,44.22437036918555,10.206592335136548,44.22437036918555,38.64544709112337,35.2085760990436,593173,871393,7682
ponderacion_rmc,RMC,depth2,121,C041,VISTA HERMOSA,0.23729046079619398,0.453846186460709,C017,0.2279533954363316,3,0.23729046079619398,0.20850472190267128,0.16183409678560015,0,0,13,106,114,42959,44.461660829981746,10.207095966669955,44.461660829981746,38.85395181302604,35.370410195829194,593173,871393,7695
ponderacion_rmc,RMC,depth2,122,C017,LA PARINACOTA,0.2279533954363316,0.3968588118119305,C025,0.17779517513220938,3,0.2279533954363316,0.20253116297474266,0.15053615867438333,2096,0,6,106,465,43424,44.689614225418076,10.207555590254564,44.689614225418076,39.05648297600079,35.52094635450358,595269,871393,7701
ponderacion_rmc,RMC,depth2,123,C025,LOS DURAZNOS,0.17779517513220938,0.3348986117415051,C073,0.16537203853610075,2,0.17779517513220938,0.14082523619954412,0.10593957082677434,238,119,2,106,128,43552,44.86740940055029,10.207896155100224,44.86740940055029,39.19730821220033,35.626885925330356,595507,871512,7703
ponderacion_rmc,RMC,depth2,124,C073,LOS MORROS,0.16537203853610075,0.16537203853610075,,0,1,0.16537203853610075,0.1655175086873455,0.12911338868955238,4670,0,17,107,335,43887,45.032781439086385,10.208197085131658,45.032781439086385,39.36282572088768,35.75599931401991,600177,871512,7720
