scenario,scenario_label,step,population_share,od_share,joint_share
equidad,Equidad,99,0.9615896643823405,0.9760439053551819,0.9615896643823405
equidad,Equidad,100,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,101,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,102,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,103,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,104,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,105,0.9615896643823405,0.9807369040666153,0.9615896643823405
equidad,Equidad,106,0.9650819674862582,0.9807369040666153,0.9650819674862582
equidad,Equidad,107,0.9681060753744312,0.9807369040666153,0.9681060753744312
equidad,Equidad,108,0.9681060753744312,0.9807369040666153,0.9681060753744312
equidad,Equidad,109,0.9815054558905123,0.9862755604920649,0.9815054558905123
equidad,Equidad,110,0.9815054558905123,0.9862755604920649,0.9815054558905123
equidad,Equidad,111,0.9866406076873989,0.9883983105204639,0.9866406076873989
equidad,Equidad,112,0.9866406076873989,0.9883983105204639,0.9866406076873989
equidad,Equidad,113,0.9866406076873989,0.9883983105204639,0.9866406076873989
equidad,Equidad,114,0.9866406076873989,0.9883983105204639,0.9866406076873989
equidad,Equidad,115,0.9944216456145437,0.9883983105204639,0.9883983105204639
equidad,Equidad,116,0.9944216456145437,0.9925141507106623,0.9925141507106623
equidad,Equidad,117,0.9959278679456227,0.9943661066813844,0.9943661066813844
equidad,Equidad,118,0.9959278679456227,0.9974687640201902,0.9959278679456227
equidad,Equidad,119,0.998472117392036,0.9994733285064675,0.998472117392036
equidad,Equidad,120,0.9991385874500356,0.9997028149960241,0.9991385874500356
equidad,Equidad,121,0.9995684606374453,0.9998508337817882,0.9995684606374453
equidad,Equidad,122,0.9996034503154902,0.9998634555387138,0.9996034503154902
equidad,Equidad,123,0.9996034503154902,0.9998634555387138,0.9996034503154902
equidad,Equidad,124,1.0,1.0,1.0
demanda,Demanda potencial,1,0.07407648077150573,0.06681743963630897,0.06681743963630897
demanda,Demanda potencial,2,0.15707199709419054,0.1011750882664436,0.1011750882664436
demanda,Demanda potencial,3,0.20390818042010941,0.14302319310529207,0.14302319310529207
demanda,Demanda potencial,4,0.21107439971874964,0.23909678500164658,0.21107439971874964
demanda,Demanda potencial,5,0.27034691432694025,0.32420433982896335,0.27034691432694025
demanda,Demanda potencial,6,0.2869770084491742,0.37386991987460827,0.2869770084491742
demanda,Demanda potencial,7,0.3108383027007033,0.43586354243042813,0.3108383027007033
demanda,Demanda potencial,8,0.3676348810434255,0.45685013006176645,0.3676348810434255
demanda,Demanda potencial,9,0.3950367974780773,0.5448388943774534,0.3950367974780773
demanda,Demanda potencial,10,0.45012554629717566,0.5769992048274889,0.45012554629717566
demanda,Demanda potencial,11,0.4969633957982395,0.6545027073730736,0.4969633957982395
demanda,Demanda potencial,12,0.560821224405467,0.683906878758567,0.560821224405467
demanda,Demanda potencial,13,0.584982430183096,0.7130379605947844,0.584982430183096
demanda,Demanda potencial,14,0.584982430183096,0.751566535744324,0.584982430183096
demanda,Demanda potencial,15,0.6292610346614416,0.7671418195337053,0.6292610346614416
demanda,Demanda potencial,16,0.6702889314318943,0.7835386668410768,0.6702889314318943
demanda,Demanda potencial,17,0.6972593085039913,0.7969774265096516,0.6972593085039913
demanda,Demanda potencial,18,0.7345283141473266,0.8104632310165472,0.7345283141473266
demanda,Demanda potencial,19,0.7615520088240636,0.8208016210962824,0.7615520088240636
demanda,Demanda potencial,20,0.7837937808346538,0.8374669682126059,0.7837937808346538
demanda,Demanda potencial,21,0.7931643498501275,0.8516527081189064,0.7931643498501275
demanda,Demanda potencial,22,0.8004605308100777,0.8737282116421058,0.8004605308100777
demanda,Demanda potencial,23,0.8168840192143317,0.8803202261824031,0.8168840192143317
demanda,Demanda potencial,24,0.8168840192143317,0.8867148818887699,0.8168840192143317
demanda,Demanda potencial,25,0.8250449450745363,0.8958002728600623,0.8250449450745363
demanda,Demanda potencial,26,0.8250716038768563,0.9006332694211994,0.8250716038768563
demanda,Demanda potencial,27,0.8389341810832471,0.9062017718692521,0.8389341810832471
demanda,Demanda potencial,28,0.8476016241875314,0.9094455708432156,0.8476016241875314
demanda,Demanda potencial,29,0.8476016241875314,0.9178608597272088,0.8476016241875314
demanda,Demanda potencial,30,0.8561341071050707,0.9231034906122599,0.8561341071050707
demanda,Demanda potencial,31,0.8641384125016454,0.9264241677366499,0.8641384125016454
demanda,Demanda potencial,32,0.869273564298532,0.9328325926639885,0.869273564298532
demanda,Demanda potencial,33,0.869273564298532,0.9438123989539982,0.869273564298532
demanda,Demanda potencial,34,0.8817265573322537,0.948687850613132,0.8817265573322537
demanda,Demanda potencial,35,0.8917452684791319,0.9526040465445567,0.8917452684791319
demanda,Demanda potencial,36,0.9090318356084955,0.9591547534219382,0.9090318356084955
demanda,Demanda potencial,37,0.9090318356084955,0.9591547534219382,0.9090318356084955
demanda,Demanda potencial,38,0.9224312161245766,0.9646934225578853,0.9224312161245766
demanda,Demanda potencial,39,0.9294641414116169,0.9675803692216604,0.9294641414116169
demanda,Demanda potencial,40,0.9294641414116169,0.970538456860457,0.9294641414116169
demanda,Demanda potencial,41,0.9378366715152363,0.9738648711602519,0.9378366715152363
demanda,Demanda potencial,42,0.9378366715152363,0.9769675356192535,0.9378366715152363
demanda,Demanda potencial,43,0.9461958722176957,0.9804006613815807,0.9461958722176957
demanda,Demanda potencial,44,0.9461958722176957,0.9804006613815807,0.9461958722176957
demanda,Demanda potencial,45,0.9474205109492699,0.9827138905048599,0.9474205109492699
demanda,Demanda potencial,46,0.9474205109492699,0.9868010542633524,0.9474205109492699
demanda,Demanda potencial,47,0.9474205109492699,0.9909169038988697,0.9474205109492699
demanda,Demanda potencial,48,0.9528222507693563,0.9928136140877489,0.9528222507693563
demanda,Demanda potencial,49,0.9528222507693563,0.9940172734877093,0.9528222507693563
demanda,Demanda potencial,50,0.9528222507693563,0.9940172734877093,0.9528222507693563
demanda,Demanda potencial,51,0.9528222507693563,0.9940172734877093,0.9528222507693563
demanda,Demanda potencial,52,0.9573525809886083,0.9958692337084298,0.9573525809886083
demanda,Demanda potencial,53,0.9613780601389257,0.9974687582113323,0.9613780601389257
demanda,Demanda potencial,54,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,55,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,56,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,57,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,58,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,59,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,60,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,61,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,62,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,63,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,64,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,65,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,66,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,67,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,68,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,69,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,70,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,71,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,72,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,73,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,74,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,75,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,76,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,77,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,78,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,79,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,80,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,81,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,82,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,83,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,84,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,85,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,86,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,87,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,88,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,89,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,90,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,91,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,92,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,93,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,94,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,95,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,96,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,97,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,98,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,99,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,100,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,101,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,102,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,103,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,104,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,105,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,106,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,107,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,108,0.963922309585339,0.9994733272978248,0.963922309585339
demanda,Demanda potencial,109,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,110,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,111,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,112,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,113,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,114,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,115,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,116,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,117,0.9871987763609735,0.9994733272978248,0.9871987763609735
demanda,Demanda potencial,118,0.9906910794648912,0.9994733272978248,0.9906910794648912
demanda,Demanda potencial,119,0.9913575495228908,0.9997028143140232,0.9913575495228908
demanda,Demanda potencial,120,0.9917874227103005,0.9998508334394711,0.9917874227103005
demanda,Demanda potencial,121,0.9995684606374453,0.9998508334394711,0.9995684606374453
demanda,Demanda potencial,122,0.9996034503154902,0.999863455225362,0.9996034503154902
demanda,Demanda potencial,123,0.9996034503154902,0.999863455225362,0.9996034503154902
demanda,Demanda potencial,124,1.0,1.0,1.0
ciclistas_biogeme,Logit / Biogeme,1,0.07407648077150573,0.06681736296772268,0.06681736296772268
ciclistas_biogeme,Logit / Biogeme,2,0.07407648077150573,0.06681736296772268,0.06681736296772268
ciclistas_biogeme,Logit / Biogeme,3,0.1291652295906041,0.09460247157232848,0.09460247157232848
ciclistas_biogeme,Logit / Biogeme,4,0.20563267169518326,0.11803765877614715,0.11803765877614715
ciclistas_biogeme,Logit / Biogeme,5,0.24991127617352882,0.2439249119344586,0.2439249119344586
ciclistas_biogeme,Logit / Biogeme,6,0.29674912567459266,0.3083636447086092,0.29674912567459266
ciclistas_biogeme,Logit / Biogeme,7,0.3133792197968266,0.3616883340409175,0.3133792197968266
ciclistas_biogeme,Logit / Biogeme,8,0.3726517344050172,0.4468543103349359,0.3726517344050172
ciclistas_biogeme,Logit / Biogeme,9,0.4294483127477394,0.46784087388555495,0.4294483127477394
ciclistas_biogeme,Logit / Biogeme,10,0.4568502291823912,0.5600738947344265,0.4568502291823912
ciclistas_biogeme,Logit / Biogeme,11,0.4568502291823912,0.5928354235751742,0.4568502291823912
ciclistas_biogeme,Logit / Biogeme,12,0.539845745505076,0.6271930327821826,0.539845745505076
ciclistas_biogeme,Logit / Biogeme,13,0.5510974262592535,0.7057933930763847,0.5510974262592535
ciclistas_biogeme,Logit / Biogeme,14,0.5979336095851724,0.7309153079138506,0.5979336095851724
ciclistas_biogeme,Logit / Biogeme,15,0.5979336095851724,0.7309153079138506,0.5979336095851724
ciclistas_biogeme,Logit / Biogeme,16,0.6059379149817471,0.734121237851545,0.6059379149817471
ciclistas_biogeme,Logit / Biogeme,17,0.630099120759376,0.7632740875032988,0.630099120759376
ciclistas_biogeme,Logit / Biogeme,18,0.6570694978314731,0.7767128317517872,0.6570694978314731
ciclistas_biogeme,Logit / Biogeme,19,0.6980973946019258,0.7931096602448624,0.6980973946019258
ciclistas_biogeme,Logit / Biogeme,20,0.7251210892786628,0.8034480384619798,0.7251210892786628
ciclistas_biogeme,Logit / Biogeme,21,0.7324172702386129,0.809186354717674,0.7324172702386129
ciclistas_biogeme,Logit / Biogeme,22,0.7696862758819482,0.822672143750502,0.7696862758819482
ciclistas_biogeme,Logit / Biogeme,23,0.7790568448974219,0.8529884912393432,0.7790568448974219
ciclistas_biogeme,Logit / Biogeme,24,0.7877242880017061,0.8562322864912623,0.7877242880017061
ciclistas_biogeme,Logit / Biogeme,25,0.7962567709192455,0.8614749113607417,0.7962567709192455
ciclistas_biogeme,Logit / Biogeme,26,0.8032896962062858,0.8643618547119367,0.8032896962062858
ciclistas_biogeme,Logit / Biogeme,27,0.8032896962062858,0.8686475198219182,0.8032896962062858
ciclistas_biogeme,Logit / Biogeme,28,0.8197131846105399,0.8752395267983155,0.8197131846105399
ciclistas_biogeme,Logit / Biogeme,29,0.8419549566211301,0.8921113928698466,0.8419549566211301
ciclistas_biogeme,Logit / Biogeme,30,0.8419549566211301,0.9030911865612558,0.8419549566211301
ciclistas_biogeme,Logit / Biogeme,31,0.8491211759197703,0.9102798590951338,0.8491211759197703
ciclistas_biogeme,Logit / Biogeme,32,0.8572821017799749,0.9193652396415417,0.8572821017799749
ciclistas_biogeme,Logit / Biogeme,33,0.8572821017799749,0.9223233238861287,0.8572821017799749
ciclistas_biogeme,Logit / Biogeme,34,0.8673008129268532,0.926239515323978,0.8673008129268532
ciclistas_biogeme,Logit / Biogeme,35,0.8845873800562167,0.9327902146848573,0.8845873800562167
ciclistas_biogeme,Logit / Biogeme,36,0.8845873800562167,0.9327902146848573,0.8845873800562167
ciclistas_biogeme,Logit / Biogeme,37,0.8979867605722979,0.9383288774655483,0.8979867605722979
ciclistas_biogeme,Logit / Biogeme,38,0.8979867605722979,0.9383288774655483,0.8979867605722979
ciclistas_biogeme,Logit / Biogeme,39,0.9104397536060196,0.9432043235304242,0.9104397536060196
ciclistas_biogeme,Logit / Biogeme,40,0.9104397536060196,0.949598971899347,0.9104397536060196
ciclistas_biogeme,Logit / Biogeme,41,0.9104664124083396,0.9544319629149407,0.9104664124083396
ciclistas_biogeme,Logit / Biogeme,42,0.9243289896147303,0.9600004589735057,0.9243289896147303
ciclistas_biogeme,Logit / Biogeme,43,0.9294641414116169,0.9621232114376198,0.9294641414116169
ciclistas_biogeme,Logit / Biogeme,44,0.9348658812317033,0.9640199194501498,0.9348658812317033
ciclistas_biogeme,Logit / Biogeme,45,0.9348658812317033,0.9640199194501498,0.9348658812317033
ciclistas_biogeme,Logit / Biogeme,46,0.9360905199632775,0.9663331459191519,0.9360905199632775
ciclistas_biogeme,Logit / Biogeme,47,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,48,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,49,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,50,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,51,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,52,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,53,0.9444630500668969,0.9696595564021067,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,54,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,55,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,56,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,57,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,58,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,59,0.9444630500668969,0.9780748356301132,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,60,0.9444630500668969,0.9792784936489541,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,61,0.9444630500668969,0.9792784936489541,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,62,0.9444630500668969,0.9792784936489541,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,63,0.9444630500668969,0.9792784936489541,0.9444630500668969
ciclistas_biogeme,Logit / Biogeme,64,0.9470072995133102,0.9819531617537378,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,65,0.9470072995133102,0.9819531617537378,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,66,0.9470072995133102,0.9860690066665901,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,67,0.9470072995133102,0.9860690066665901,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,68,0.9470072995133102,0.9860690066665901,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,69,0.9470072995133102,0.9860690066665901,0.9470072995133102
ciclistas_biogeme,Logit / Biogeme,70,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,71,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,72,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,73,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,74,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,75,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,76,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,77,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,78,0.9553665002157696,0.9895021284896329,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,79,0.9553665002157696,0.9935892875583757,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,80,0.9553665002157696,0.9935892875583757,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,81,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,82,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,83,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,84,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,85,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,86,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,87,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,88,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,89,0.9553665002157696,0.9960218471388739,0.9553665002157696
ciclistas_biogeme,Logit / Biogeme,90,0.959391979366087,0.9976213698064279,0.959391979366087
ciclistas_biogeme,Logit / Biogeme,91,0.959391979366087,0.9976213698064279,0.959391979366087
ciclistas_biogeme,Logit / Biogeme,92,0.959391979366087,0.9976213698064279,0.959391979366087
ciclistas_biogeme,Logit / Biogeme,93,0.963922309585339,0.9994733279021468,0.963922309585339
ciclistas_biogeme,Logit / Biogeme,94,0.963922309585339,0.9994733279021468,0.963922309585339
ciclistas_biogeme,Logit / Biogeme,95,0.963922309585339,0.9994733279021468,0.963922309585339
ciclistas_biogeme,Logit / Biogeme,96,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,97,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,98,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,99,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,100,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,101,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,102,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,103,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,104,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,105,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,106,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,107,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,108,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,109,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,110,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,111,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,112,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,113,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,114,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,115,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,116,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,117,0.9871987763609735,0.9994733279021468,0.9871987763609735
ciclistas_biogeme,Logit / Biogeme,118,0.9878652464189731,0.9997028146550241,0.9878652464189731
ciclistas_biogeme,Logit / Biogeme,119,0.9913575495228908,0.9997028146550241,0.9913575495228908
ciclistas_biogeme,Logit / Biogeme,120,0.9913925392009357,0.9997154364264322,0.9913925392009357
ciclistas_biogeme,Logit / Biogeme,121,0.9913925392009357,0.9997154364264322,0.9913925392009357
ciclistas_biogeme,Logit / Biogeme,122,0.9918224123883455,0.999863455382038,0.9918224123883455
ciclistas_biogeme,Logit / Biogeme,123,0.9996034503154902,0.999863455382038,0.9996034503154902
ciclistas_biogeme,Logit / Biogeme,124,1.0,1.0,1.0
fractal_alameda,Dendrítica Alameda,1,0.07407648077150573,0.06681713296301948,0.06681713296301948
fractal_alameda,Dendrítica Alameda,2,0.1291652295906041,0.09460214592323923,0.09460214592323923
fractal_alameda,Dendrítica Alameda,3,0.17600307909166796,0.1557050784096164,0.1557050784096164
fractal_alameda,Dendrítica Alameda,4,0.2228392624175868,0.19755299117741215,0.19755299117741215
fractal_alameda,Dendrítica Alameda,5,0.23000548171622703,0.29531171652057975,0.23000548171622703
fractal_alameda,Dendrítica Alameda,6,0.246635575838461,0.3438514399670458,0.246635575838461
fractal_alameda,Dendrítica Alameda,7,0.32310301794304014,0.37666219551515584,0.32310301794304014
fractal_alameda,Dendrítica Alameda,8,0.3343546986972177,0.4148945569371885,0.3343546986972177
fractal_alameda,Dendrítica Alameda,9,0.3343546986972177,0.48370936520740365,0.3343546986972177
fractal_alameda,Dendrítica Alameda,10,0.39362721330540823,0.570541116426261,0.39362721330540823
fractal_alameda,Dendrítica Alameda,11,0.4206509079821453,0.5817847811793972,0.4206509079821453
fractal_alameda,Dendrítica Alameda,12,0.4774474863248675,0.6565547501873179,0.4774474863248675
fractal_alameda,Dendrítica Alameda,13,0.5048494027595193,0.6976866667508115,0.5048494027595193
fractal_alameda,Dendrítica Alameda,14,0.5290106085371482,0.7268176148835416,0.5290106085371482
fractal_alameda,Dendrítica Alameda,15,0.5559809856092452,0.7402563128719825,0.5559809856092452
fractal_alameda,Dendrítica Alameda,16,0.597008882379698,0.756653084922428,0.597008882379698
fractal_alameda,Dendrítica Alameda,17,0.6412874868580436,0.7722282972256295,0.6412874868580436
fractal_alameda,Dendrítica Alameda,18,0.7242830031807284,0.8073155535258797,0.7242830031807284
fractal_alameda,Dendrítica Alameda,19,0.7242830031807284,0.8073155535258797,0.7242830031807284
fractal_alameda,Dendrítica Alameda,20,0.7615520088240636,0.8208012961367186,0.7615520088240636
fractal_alameda,Dendrítica Alameda,21,0.7688481897840137,0.8265395926394672,0.7688481897840137
fractal_alameda,Dendrítica Alameda,22,0.7782187587994874,0.8568558357706655,0.7782187587994874
fractal_alameda,Dendrítica Alameda,23,0.7782187587994874,0.8632504621273578,0.7782187587994874
fractal_alameda,Dendrítica Alameda,24,0.7782454176018074,0.8680834365063975,0.7782454176018074
fractal_alameda,Dendrítica Alameda,25,0.7990242878350886,0.876429840977702,0.7990242878350886
fractal_alameda,Dendrítica Alameda,26,0.8070285932316633,0.8797505028611162,0.8070285932316633
fractal_alameda,Dendrítica Alameda,27,0.8155610761492027,0.8849931096839634,0.8155610761492027
fractal_alameda,Dendrítica Alameda,28,0.8155610761492027,0.8879511837459683,0.8155610761492027
fractal_alameda,Dendrítica Alameda,29,0.8242285192534868,0.8911949678318052,0.8242285192534868
fractal_alameda,Dendrítica Alameda,30,0.8242285192534868,0.8954806181892869,0.8242285192534868
fractal_alameda,Dendrítica Alameda,31,0.8242285192534868,0.9064603740850682,0.8242285192534868
fractal_alameda,Dendrítica Alameda,32,0.8342472304003652,0.910376552042253,0.8342472304003652
fractal_alameda,Dendrítica Alameda,33,0.8515337975297287,0.9169272288537291,0.8515337975297287
fractal_alameda,Dendrítica Alameda,34,0.8585317331387241,0.9197992456796399,0.8585317331387241
fractal_alameda,Dendrítica Alameda,35,0.8585317331387241,0.9197992456796399,0.8585317331387241
fractal_alameda,Dendrítica Alameda,36,0.8666926589989287,0.9288845949515383,0.8666926589989287
fractal_alameda,Dendrítica Alameda,37,0.8800920395150097,0.9344232386665489,0.8800920395150097
fractal_alameda,Dendrítica Alameda,38,0.8884645696186292,0.9377496376990361,0.8884645696186292
fractal_alameda,Dendrítica Alameda,39,0.8896892083502034,0.9400628562052431,0.8896892083502034
