id,nombre,escala,scenario,scenario_label,rank
C081,SAN GREGORIO - DIEGO MEZA,Comunal,ponderacion_rmc,RMC,97
C081,SAN GREGORIO - DIEGO MEZA,Comunal,balanceado,Balanceado,98
C081,SAN GREGORIO - DIEGO MEZA,Comunal,equidad,Equidad,84
C081,SAN GREGORIO - DIEGO MEZA,Comunal,demanda,Demanda,93
C081,SAN GREGORIO - DIEGO MEZA,Comunal,ciclistas_biogeme,Logit,84
C081,SAN GREGORIO - DIEGO MEZA,Comunal,fractal_alameda,Fractal,91
C081,SAN GREGORIO - DIEGO MEZA,Comunal,continuidad,Continuidad,100
C081,SAN GREGORIO - DIEGO MEZA,Comunal,eficiencia,Eficiencia,102
C081,SAN GREGORIO - DIEGO MEZA,Comunal,educacion,Educación,101
C081,SAN GREGORIO - DIEGO MEZA,Comunal,integracion,Integración,100
C081,SAN GREGORIO - DIEGO MEZA,Comunal,seguridad,Seguridad,86
C081,SAN GREGORIO - DIEGO MEZA,Comunal,intermodal,Intermodal,101
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,ponderacion_rmc,RMC,96
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,balanceado,Balanceado,102
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,equidad,Equidad,86
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,demanda,Demanda,99
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,ciclistas_biogeme,Logit,100
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,fractal_alameda,Fractal,94
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,continuidad,Continuidad,99
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,eficiencia,Eficiencia,68
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,educacion,Educación,100
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,integracion,Integración,99
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,seguridad,Seguridad,111
C038,TALCAHUANO - SANTA INES - LOS EDILES,Comunal,intermodal,Intermodal,100
C077,RICARDO VIAL,Comunal,ponderacion_rmc,RMC,94
C077,RICARDO VIAL,Comunal,balanceado,Balanceado,97
C077,RICARDO VIAL,Comunal,equidad,Equidad,108
C077,RICARDO VIAL,Comunal,demanda,Demanda,103
C077,RICARDO VIAL,Comunal,ciclistas_biogeme,Logit,110
C077,RICARDO VIAL,Comunal,fractal_alameda,Fractal,95
C077,RICARDO VIAL,Comunal,continuidad,Continuidad,98
C077,RICARDO VIAL,Comunal,eficiencia,Eficiencia,57
C077,RICARDO VIAL,Comunal,educacion,Educación,99
C077,RICARDO VIAL,Comunal,integracion,Integración,98
C077,RICARDO VIAL,Comunal,seguridad,Seguridad,101
C077,RICARDO VIAL,Comunal,intermodal,Intermodal,99
C074,URETA COX,Comunal,ponderacion_rmc,RMC,98
C074,URETA COX,Comunal,balanceado,Balanceado,99
C074,URETA COX,Comunal,equidad,Equidad,85
C074,URETA COX,Comunal,demanda,Demanda,96
C074,URETA COX,Comunal,ciclistas_biogeme,Logit,92
C074,URETA COX,Comunal,fractal_alameda,Fractal,92
C074,URETA COX,Comunal,continuidad,Continuidad,101
C074,URETA COX,Comunal,eficiencia,Eficiencia,86
C074,URETA COX,Comunal,educacion,Educación,102
C074,URETA COX,Comunal,integracion,Integración,101
C074,URETA COX,Comunal,seguridad,Seguridad,106
C074,URETA COX,Comunal,intermodal,Intermodal,102
C064,SILVA CARVALLO - SANTA ELENA,Comunal,ponderacion_rmc,RMC,99
C064,SILVA CARVALLO - SANTA ELENA,Comunal,balanceado,Balanceado,100
C064,SILVA CARVALLO - SANTA ELENA,Comunal,equidad,Equidad,91
C064,SILVA CARVALLO - SANTA ELENA,Comunal,demanda,Demanda,90
C064,SILVA CARVALLO - SANTA ELENA,Comunal,ciclistas_biogeme,Logit,77
C064,SILVA CARVALLO - SANTA ELENA,Comunal,fractal_alameda,Fractal,96
C064,SILVA CARVALLO - SANTA ELENA,Comunal,continuidad,Continuidad,106
C064,SILVA CARVALLO - SANTA ELENA,Comunal,eficiencia,Eficiencia,117
C064,SILVA CARVALLO - SANTA ELENA,Comunal,educacion,Educación,107
C064,SILVA CARVALLO - SANTA ELENA,Comunal,integracion,Integración,106
C064,SILVA CARVALLO - SANTA ELENA,Comunal,seguridad,Seguridad,74
C064,SILVA CARVALLO - SANTA ELENA,Comunal,intermodal,Intermodal,108
C065,NUEVA SAN MARTIN,Comunal,ponderacion_rmc,RMC,102
C065,NUEVA SAN MARTIN,Comunal,balanceado,Balanceado,103
C065,NUEVA SAN MARTIN,Comunal,equidad,Equidad,87
C065,NUEVA SAN MARTIN,Comunal,demanda,Demanda,104
C065,NUEVA SAN MARTIN,Comunal,ciclistas_biogeme,Logit,105
C065,NUEVA SAN MARTIN,Comunal,fractal_alameda,Fractal,97
C065,NUEVA SAN MARTIN,Comunal,continuidad,Continuidad,103
C065,NUEVA SAN MARTIN,Comunal,eficiencia,Eficiencia,91
C065,NUEVA SAN MARTIN,Comunal,educacion,Educación,104
C065,NUEVA SAN MARTIN,Comunal,integracion,Integración,103
C065,NUEVA SAN MARTIN,Comunal,seguridad,Seguridad,83
C065,NUEVA SAN MARTIN,Comunal,intermodal,Intermodal,104
C031,NECOCHEA,Comunal,ponderacion_rmc,RMC,101
C031,NECOCHEA,Comunal,balanceado,Balanceado,106
C031,NECOCHEA,Comunal,equidad,Equidad,88
C031,NECOCHEA,Comunal,demanda,Demanda,105
C031,NECOCHEA,Comunal,ciclistas_biogeme,Logit,111
C031,NECOCHEA,Comunal,fractal_alameda,Fractal,99
C031,NECOCHEA,Comunal,continuidad,Continuidad,104
C031,NECOCHEA,Comunal,eficiencia,Eficiencia,61
C031,NECOCHEA,Comunal,educacion,Educación,105
C031,NECOCHEA,Comunal,integracion,Integración,104
C031,NECOCHEA,Comunal,seguridad,Seguridad,110
C031,NECOCHEA,Comunal,intermodal,Intermodal,105
C036,RIO REFUGIO - SALAR SURIRE,Comunal,ponderacion_rmc,RMC,105
C036,RIO REFUGIO - SALAR SURIRE,Comunal,balanceado,Balanceado,104
C036,RIO REFUGIO - SALAR SURIRE,Comunal,equidad,Equidad,107
C036,RIO REFUGIO - SALAR SURIRE,Comunal,demanda,Demanda,107
C036,RIO REFUGIO - SALAR SURIRE,Comunal,ciclistas_biogeme,Logit,115
C036,RIO REFUGIO - SALAR SURIRE,Comunal,fractal_alameda,Fractal,98
C036,RIO REFUGIO - SALAR SURIRE,Comunal,continuidad,Continuidad,102
C036,RIO REFUGIO - SALAR SURIRE,Comunal,eficiencia,Eficiencia,56
C036,RIO REFUGIO - SALAR SURIRE,Comunal,educacion,Educación,103
C036,RIO REFUGIO - SALAR SURIRE,Comunal,integracion,Integración,102
C036,RIO REFUGIO - SALAR SURIRE,Comunal,seguridad,Seguridad,99
C036,RIO REFUGIO - SALAR SURIRE,Comunal,intermodal,Intermodal,103
C044,LOS CERRILLOS,Comunal,ponderacion_rmc,RMC,104
C044,LOS CERRILLOS,Comunal,balanceado,Balanceado,105
C044,LOS CERRILLOS,Comunal,equidad,Equidad,89
C044,LOS CERRILLOS,Comunal,demanda,Demanda,106
C044,LOS CERRILLOS,Comunal,ciclistas_biogeme,Logit,109
C044,LOS CERRILLOS,Comunal,fractal_alameda,Fractal,100
C044,LOS CERRILLOS,Comunal,continuidad,Continuidad,105
C044,LOS CERRILLOS,Comunal,eficiencia,Eficiencia,93
C044,LOS CERRILLOS,Comunal,educacion,Educación,106
C044,LOS CERRILLOS,Comunal,integracion,Integración,105
C044,LOS CERRILLOS,Comunal,seguridad,Seguridad,79
C044,LOS CERRILLOS,Comunal,intermodal,Intermodal,106
C069,LOS OLMOS,Comunal,ponderacion_rmc,RMC,112
C069,LOS OLMOS,Comunal,balanceado,Balanceado,112
C069,LOS OLMOS,Comunal,equidad,Equidad,94
C069,LOS OLMOS,Comunal,demanda,Demanda,109
C069,LOS OLMOS,Comunal,ciclistas_biogeme,Logit,96
C069,LOS OLMOS,Comunal,fractal_alameda,Fractal,115
C069,LOS OLMOS,Comunal,continuidad,Continuidad,119
C069,LOS OLMOS,Comunal,eficiencia,Eficiencia,80
C069,LOS OLMOS,Comunal,educacion,Educación,69
C069,LOS OLMOS,Comunal,integracion,Integración,118
C069,LOS OLMOS,Comunal,seguridad,Seguridad,114
C069,LOS OLMOS,Comunal,intermodal,Intermodal,107
C079,LAS AMERICAS,Comunal,ponderacion_rmc,RMC,103
C079,LAS AMERICAS,Comunal,balanceado,Balanceado,107
C079,LAS AMERICAS,Comunal,equidad,Equidad,92
C079,LAS AMERICAS,Comunal,demanda,Demanda,110
C079,LAS AMERICAS,Comunal,ciclistas_biogeme,Logit,113
C079,LAS AMERICAS,Comunal,fractal_alameda,Fractal,101
C079,LAS AMERICAS,Comunal,continuidad,Continuidad,107
C079,LAS AMERICAS,Comunal,eficiencia,Eficiencia,84
C079,LAS AMERICAS,Comunal,educacion,Educación,108
C079,LAS AMERICAS,Comunal,integracion,Integración,107
C079,LAS AMERICAS,Comunal,seguridad,Seguridad,108
C079,LAS AMERICAS,Comunal,intermodal,Intermodal,109
C013,HEROES DE LA CONCEPCION,Comunal,ponderacion_rmc,RMC,106
C013,HEROES DE LA CONCEPCION,Comunal,balanceado,Balanceado,108
C013,HEROES DE LA CONCEPCION,Comunal,equidad,Equidad,93
C013,HEROES DE LA CONCEPCION,Comunal,demanda,Demanda,112
C013,HEROES DE LA CONCEPCION,Comunal,ciclistas_biogeme,Logit,114
C013,HEROES DE LA CONCEPCION,Comunal,fractal_alameda,Fractal,102
C013,HEROES DE LA CONCEPCION,Comunal,continuidad,Continuidad,108
C013,HEROES DE LA CONCEPCION,Comunal,eficiencia,Eficiencia,72
C013,HEROES DE LA CONCEPCION,Comunal,educacion,Educación,109
C013,HEROES DE LA CONCEPCION,Comunal,integracion,Integración,108
C013,HEROES DE LA CONCEPCION,Comunal,seguridad,Seguridad,113
C013,HEROES DE LA CONCEPCION,Comunal,intermodal,Intermodal,110
C004,CONSISTORIAL,Comunal,ponderacion_rmc,RMC,107
C004,CONSISTORIAL,Comunal,balanceado,Balanceado,109
C004,CONSISTORIAL,Comunal,equidad,Equidad,97
C004,CONSISTORIAL,Comunal,demanda,Demanda,102
C004,CONSISTORIAL,Comunal,ciclistas_biogeme,Logit,80
C004,CONSISTORIAL,Comunal,fractal_alameda,Fractal,103
C004,CONSISTORIAL,Comunal,continuidad,Continuidad,111
C004,CONSISTORIAL,Comunal,eficiencia,Eficiencia,118
C004,CONSISTORIAL,Comunal,educacion,Educación,113
C004,CONSISTORIAL,Comunal,integracion,Integración,111
C004,CONSISTORIAL,Comunal,seguridad,Seguridad,92
C004,CONSISTORIAL,Comunal,intermodal,Intermodal,113
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,ponderacion_rmc,RMC,113
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,balanceado,Balanceado,113
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,equidad,Equidad,98
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,demanda,Demanda,113
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,ciclistas_biogeme,Logit,97
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,fractal_alameda,Fractal,116
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,continuidad,Continuidad,120
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,eficiencia,Eficiencia,79
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,educacion,Educación,110
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,integracion,Integración,117
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,seguridad,Seguridad,115
C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,intermodal,Intermodal,76
C027,LOS PRESIDENTES,Comunal,ponderacion_rmc,RMC,108
C027,LOS PRESIDENTES,Comunal,balanceado,Balanceado,110
C027,LOS PRESIDENTES,Comunal,equidad,Equidad,95
C027,LOS PRESIDENTES,Comunal,demanda,Demanda,111
C027,LOS PRESIDENTES,Comunal,ciclistas_biogeme,Logit,107
C027,LOS PRESIDENTES,Comunal,fractal_alameda,Fractal,104
C027,LOS PRESIDENTES,Comunal,continuidad,Continuidad,109
C027,LOS PRESIDENTES,Comunal,eficiencia,Eficiencia,105
C027,LOS PRESIDENTES,Comunal,educacion,Educación,111
C027,LOS PRESIDENTES,Comunal,integracion,Integración,109
C027,LOS PRESIDENTES,Comunal,seguridad,Seguridad,102
C027,LOS PRESIDENTES,Comunal,intermodal,Intermodal,111
C008,EL CERRO,Comunal,ponderacion_rmc,RMC,100
C008,EL CERRO,Comunal,balanceado,Balanceado,111
C008,EL CERRO,Comunal,equidad,Equidad,96
C008,EL CERRO,Comunal,demanda,Demanda,108
C008,EL CERRO,Comunal,ciclistas_biogeme,Logit,103
C008,EL CERRO,Comunal,fractal_alameda,Fractal,105
C008,EL CERRO,Comunal,continuidad,Continuidad,110
C008,EL CERRO,Comunal,eficiencia,Eficiencia,109
C008,EL CERRO,Comunal,educacion,Educación,112
C008,EL CERRO,Comunal,integracion,Integración,110
C008,EL CERRO,Comunal,seguridad,Seguridad,112
C008,EL CERRO,Comunal,intermodal,Intermodal,112
C012,GABRIELA ORIENTE,Comunal,ponderacion_rmc,RMC,115
C012,GABRIELA ORIENTE,Comunal,balanceado,Balanceado,114
C012,GABRIELA ORIENTE,Comunal,equidad,Equidad,102
C012,GABRIELA ORIENTE,Comunal,demanda,Demanda,115
C012,GABRIELA ORIENTE,Comunal,ciclistas_biogeme,Logit,112
C012,GABRIELA ORIENTE,Comunal,fractal_alameda,Fractal,113
C012,GABRIELA ORIENTE,Comunal,continuidad,Continuidad,113
C012,GABRIELA ORIENTE,Comunal,eficiencia,Eficiencia,73
C012,GABRIELA ORIENTE,Comunal,educacion,Educación,114
C012,GABRIELA ORIENTE,Comunal,integracion,Integración,112
C012,GABRIELA ORIENTE,Comunal,seguridad,Seguridad,95
C012,GABRIELA ORIENTE,Comunal,intermodal,Intermodal,114
C048,GENERAL ARRIAGADA,Comunal,ponderacion_rmc,RMC,114
C048,GENERAL ARRIAGADA,Comunal,balanceado,Balanceado,115
C048,GENERAL ARRIAGADA,Comunal,equidad,Equidad,103
C048,GENERAL ARRIAGADA,Comunal,demanda,Demanda,114
C048,GENERAL ARRIAGADA,Comunal,ciclistas_biogeme,Logit,88
C048,GENERAL ARRIAGADA,Comunal,fractal_alameda,Fractal,112
C048,GENERAL ARRIAGADA,Comunal,continuidad,Continuidad,114
C048,GENERAL ARRIAGADA,Comunal,eficiencia,Eficiencia,100
C048,GENERAL ARRIAGADA,Comunal,educacion,Educación,115
C048,GENERAL ARRIAGADA,Comunal,integracion,Integración,113
C048,GENERAL ARRIAGADA,Comunal,seguridad,Seguridad,107
C048,GENERAL ARRIAGADA,Comunal,intermodal,Intermodal,115
C087,SALVADOR GUTIERREZ,Comunal,ponderacion_rmc,RMC,118
C087,SALVADOR GUTIERREZ,Comunal,balanceado,Balanceado,116
C087,SALVADOR GUTIERREZ,Comunal,equidad,Equidad,104
C087,SALVADOR GUTIERREZ,Comunal,demanda,Demanda,116
C087,SALVADOR GUTIERREZ,Comunal,ciclistas_biogeme,Logit,116
C087,SALVADOR GUTIERREZ,Comunal,fractal_alameda,Fractal,114
C087,SALVADOR GUTIERREZ,Comunal,continuidad,Continuidad,115
C087,SALVADOR GUTIERREZ,Comunal,eficiencia,Eficiencia,96
C087,SALVADOR GUTIERREZ,Comunal,educacion,Educación,116
C087,SALVADOR GUTIERREZ,Comunal,integracion,Integración,114
C087,SALVADOR GUTIERREZ,Comunal,seguridad,Seguridad,117
C087,SALVADOR GUTIERREZ,Comunal,intermodal,Intermodal,116
C045,PORTO ALEGRE,Comunal,ponderacion_rmc,RMC,117
C045,PORTO ALEGRE,Comunal,balanceado,Balanceado,119
C045,PORTO ALEGRE,Comunal,equidad,Equidad,120
C045,PORTO ALEGRE,Comunal,demanda,Demanda,119
C045,PORTO ALEGRE,Comunal,ciclistas_biogeme,Logit,118
C045,PORTO ALEGRE,Comunal,fractal_alameda,Fractal,110
C045,PORTO ALEGRE,Comunal,continuidad,Continuidad,112
C045,PORTO ALEGRE,Comunal,eficiencia,Eficiencia,77
C045,PORTO ALEGRE,Comunal,educacion,Educación,119
C045,PORTO ALEGRE,Comunal,integracion,Integración,119
C045,PORTO ALEGRE,Comunal,seguridad,Seguridad,119
C045,PORTO ALEGRE,Comunal,intermodal,Intermodal,119
C021,LAUTARO,Comunal,ponderacion_rmc,RMC,116
C021,LAUTARO,Comunal,balanceado,Balanceado,121
C021,LAUTARO,Comunal,equidad,Equidad,121
C021,LAUTARO,Comunal,demanda,Demanda,120
C021,LAUTARO,Comunal,ciclistas_biogeme,Logit,122
C021,LAUTARO,Comunal,fractal_alameda,Fractal,107
C021,LAUTARO,Comunal,continuidad,Continuidad,117
C021,LAUTARO,Comunal,eficiencia,Eficiencia,65
C021,LAUTARO,Comunal,educacion,Educación,121
C021,LAUTARO,Comunal,integracion,Integración,120
C021,LAUTARO,Comunal,seguridad,Seguridad,121
C021,LAUTARO,Comunal,intermodal,Intermodal,120
C041,VISTA HERMOSA,Comunal,ponderacion_rmc,RMC,119
C041,VISTA HERMOSA,Comunal,balanceado,Balanceado,117
C041,VISTA HERMOSA,Comunal,equidad,Equidad,105
C041,VISTA HERMOSA,Comunal,demanda,Demanda,117
C041,VISTA HERMOSA,Comunal,ciclistas_biogeme,Logit,117
C041,VISTA HERMOSA,Comunal,fractal_alameda,Fractal,117
C041,VISTA HERMOSA,Comunal,continuidad,Continuidad,116
C041,VISTA HERMOSA,Comunal,eficiencia,Eficiencia,104
C041,VISTA HERMOSA,Comunal,educacion,Educación,118
C041,VISTA HERMOSA,Comunal,integracion,Integración,115
C041,VISTA HERMOSA,Comunal,seguridad,Seguridad,118
C041,VISTA HERMOSA,Comunal,intermodal,Intermodal,117
C017,LA PARINACOTA,Comunal,ponderacion_rmc,RMC,120
C017,LA PARINACOTA,Comunal,balanceado,Balanceado,118
C017,LA PARINACOTA,Comunal,equidad,Equidad,106
C017,LA PARINACOTA,Comunal,demanda,Demanda,118
C017,LA PARINACOTA,Comunal,ciclistas_biogeme,Logit,119
C017,LA PARINACOTA,Comunal,fractal_alameda,Fractal,118
C017,LA PARINACOTA,Comunal,continuidad,Continuidad,118
C017,LA PARINACOTA,Comunal,eficiencia,Eficiencia,122
C017,LA PARINACOTA,Comunal,educacion,Educación,117
C017,LA PARINACOTA,Comunal,integracion,Integración,116
C017,LA PARINACOTA,Comunal,seguridad,Seguridad,116
C017,LA PARINACOTA,Comunal,intermodal,Intermodal,118
C073,LOS MORROS,Comunal,ponderacion_rmc,RMC,124
C073,LOS MORROS,Comunal,balanceado,Balanceado,120
C073,LOS MORROS,Comunal,equidad,Equidad,115
C073,LOS MORROS,Comunal,demanda,Demanda,121
C073,LOS MORROS,Comunal,ciclistas_biogeme,Logit,123
C073,LOS MORROS,Comunal,fractal_alameda,Fractal,124
C073,LOS MORROS,Comunal,continuidad,Continuidad,124
C073,LOS MORROS,Comunal,eficiencia,Eficiencia,123
C073,LOS MORROS,Comunal,educacion,Educación,120
C073,LOS MORROS,Comunal,integracion,Integración,121
C073,LOS MORROS,Comunal,seguridad,Seguridad,120
C073,LOS MORROS,Comunal,intermodal,Intermodal,121
C016,JUANITA,Comunal,ponderacion_rmc,RMC,122
C016,JUANITA,Comunal,balanceado,Balanceado,123
C016,JUANITA,Comunal,equidad,Equidad,122
C016,JUANITA,Comunal,demanda,Demanda,123
C016,JUANITA,Comunal,ciclistas_biogeme,Logit,121
C016,JUANITA,Comunal,fractal_alameda,Fractal,120
C016,JUANITA,Comunal,continuidad,Continuidad,121
C016,JUANITA,Comunal,eficiencia,Eficiencia,119
C016,JUANITA,Comunal,educacion,Educación,122
C016,JUANITA,Comunal,integracion,Integración,122
C016,JUANITA,Comunal,seguridad,Seguridad,122
C016,JUANITA,Comunal,intermodal,Intermodal,122
C018,LA PRIMAVERA,Comunal,ponderacion_rmc,RMC,121
C018,LA PRIMAVERA,Comunal,balanceado,Balanceado,122
C018,LA PRIMAVERA,Comunal,equidad,Equidad,123
C018,LA PRIMAVERA,Comunal,demanda,Demanda,122
C018,LA PRIMAVERA,Comunal,ciclistas_biogeme,Logit,120
C018,LA PRIMAVERA,Comunal,fractal_alameda,Fractal,119
C018,LA PRIMAVERA,Comunal,continuidad,Continuidad,122
C018,LA PRIMAVERA,Comunal,eficiencia,Eficiencia,120
C018,LA PRIMAVERA,Comunal,educacion,Educación,123
C018,LA PRIMAVERA,Comunal,integracion,Integración,123
C018,LA PRIMAVERA,Comunal,seguridad,Seguridad,123
C018,LA PRIMAVERA,Comunal,intermodal,Intermodal,123
C025,LOS DURAZNOS,Comunal,ponderacion_rmc,RMC,123
C025,LOS DURAZNOS,Comunal,balanceado,Balanceado,124
C025,LOS DURAZNOS,Comunal,equidad,Equidad,124
C025,LOS DURAZNOS,Comunal,demanda,Demanda,124
C025,LOS DURAZNOS,Comunal,ciclistas_biogeme,Logit,124
C025,LOS DURAZNOS,Comunal,fractal_alameda,Fractal,121
C025,LOS DURAZNOS,Comunal,continuidad,Continuidad,123
C025,LOS DURAZNOS,Comunal,eficiencia,Eficiencia,121
C025,LOS DURAZNOS,Comunal,educacion,Educación,124
C025,LOS DURAZNOS,Comunal,integracion,Integración,124
C025,LOS DURAZNOS,Comunal,seguridad,Seguridad,124
C025,LOS DURAZNOS,Comunal,intermodal,Intermodal,124
