scenario,scenario_label,step,id,nombre,escala,initial_rank,own_score,poblacion_marginal,poblacion_beneficiada,demanda_habilitada,ciclistas_inducidos,componentes_unidos,componentes_red,delta_componentes,reduccion_componentes_etapa,reduccion_componentes_acumulada,costo_mclp,cum_cost_mclp,cum_population,cum_demand,cum_cyclists
balanceado,Balanceado,107,C079,LAS AMERICAS,Comunal,112,0.23205085820621543,0,0,0,8,1,106,0,0,36,137,40270,578524,871052,7334
balanceado,Balanceado,108,C013,HEROES DE LA CONCEPCION,Comunal,86,0.23046310192603195,0,0,0,6,1,106,0,0,36,87,40357,578524,871052,7340
balanceado,Balanceado,109,C004,CONSISTORIAL,Comunal,103,0.2304294705489768,0,0,0,49,1,106,0,0,36,563,40920,578524,871052,7389
balanceado,Balanceado,110,C027,LOS PRESIDENTES,Comunal,87,0.23024154220783521,0,0,0,18,1,106,0,0,36,254,41174,578524,871052,7407
balanceado,Balanceado,111,C008,EL CERRO,Comunal,116,0.22875200617178887,0,0,0,22,1,106,0,0,36,206,41380,578524,871052,7429
balanceado,Balanceado,112,C069,LOS OLMOS,Comunal,94,0.224104102084041,13970,0,0,40,0,107,1,-1,35,167,41547,592494,871052,7469
balanceado,Balanceado,113,C002,CAPITAN IGNACIO CARRERA PINTO,Comunal,95,0.23635281892933974,0,0,0,27,1,107,0,0,35,162,41709,592494,871052,7496
balanceado,Balanceado,114,C012,GABRIELA ORIENTE,Comunal,93,0.22364634166828282,0,0,0,22,1,107,0,0,35,134,41843,592494,871052,7518
balanceado,Balanceado,115,C048,GENERAL ARRIAGADA,Comunal,98,0.22098639410553336,0,0,0,47,1,107,0,0,35,148,41991,592494,871052,7565
balanceado,Balanceado,116,C087,SALVADOR GUTIERREZ,Comunal,55,0.21188682900489206,0,0,0,14,1,107,0,0,35,81,42072,592494,871052,7579
balanceado,Balanceado,117,C041,VISTA HERMOSA,Comunal,47,0.20850472190267128,0,0,0,13,1,107,0,0,35,114,42186,592494,871052,7592
balanceado,Balanceado,118,C017,LA PARINACOTA,Comunal,96,0.20253116297474266,2096,0,0,6,1,107,0,0,35,465,42651,594590,871052,7598
balanceado,Balanceado,119,C045,PORTO ALEGRE,Comunal,121,0.1809483240440151,400,400,200,22,2,106,-1,1,36,125,42776,594990,871252,7620
balanceado,Balanceado,120,C073,LOS MORROS,Comunal,120,0.1655175086873455,4670,0,0,17,0,107,1,-1,35,335,43111,599660,871252,7637
balanceado,Balanceado,121,C021,LAUTARO,Comunal,119,0.16412086426345612,258,258,129,16,1,107,0,0,35,342,43453,599918,871381,7653
balanceado,Balanceado,122,C018,LA PRIMAVERA,Comunal,122,0.1473790647396736,21,21,11,34,1,107,0,0,35,183,43636,599939,871392,7687
balanceado,Balanceado,123,C016,JUANITA,Comunal,124,0.2358376554167095,0,0,0,28,1,107,0,0,35,123,43759,599939,871392,7715
balanceado,Balanceado,124,C025,LOS DURAZNOS,Comunal,123,0.14082523619954412,238,238,119,2,1,107,0,0,35,128,43887,600177,871511,7717
